1265,23,28,1265,1
1266,23,28,1266,1
1267,125,21,1267,1
1268,29,30,1268,1
1269,22,34,1269,1
1270,22,38,1270,1
1271,22,27,1271,1
1272,22,27,1272,1
1273,22,28,1273,1
1274,22,28,1274,1
1275,28,30,1275,1
1276,28,21,1276,1
1277,22,20,1277,2
1278,126,26,1278,1
1279,29,27,1279,1
1280,29,27,1280,1
1281,29,20,1281,1
1282,29,2,1282,1
1283,119,21,1283,1
1284,119,21,1284,1
1285,119,21,1285,1
1286,115,21,1286,1
1287,22,10,1287,1
1288,22,10,1288,1
1289,23,20,1289,3
1290,115,37,1290,1
1291,115,20,1291,1
1292,22,21,1292,1
1293,85,17,1293,1
1294,85,10,1294,3
1295,96,10,1295,1
1296,96,10,1296,1
1297,17,20,1297,1
1298,96,38,1298,1
1299,96,27,1299,1
1300,96,28,1300,1
1301,96,38,1301,1
1302,32,30,1302,1
1303,32,30,1303,1
1304,2,17,1304,1
1305,2,17,1305,1
1306,2,10,1306,1
1307,2,10,1307,1
1308,47,23,1308,1
1309,45,19,1309,1
1310,45,19,1310,1
1311,45,19,1311,1
1312,45,39,1312,1
1313,5,13,1313,1
1314,5,12,1314,1
1315,5,22,1315,1
1316,5,20,1316,1
1317,5,2,1317,1
1318,115,20,1318,1
1319,115,2,1319,1
1320,85,28,1320,1
1321,29,17,1321,1
1322,29,13,1322,1
1323,22,21,1323,1
1324,127,21,1324,1
1325,32,15,1325,1
1326,102,37,1326,3
1327,74,49,1327,1
1328,74,50,1328,1
1329,74,30,1329,1
1330,74,2,1330,1
1331,74,22,1331,1
1332,74,21,1332,1
1333,74,1,1333,1
